step,score_mean,score_max,reference_policy_updated,kl,entropy,loss_total
128,0.5383542880774379,0.8120218055333376,0.0,0.612122118473053,12.882184028625488,-0.0013785685878247023
129,0.5351361091605163,0.8376359757654984,0.0,0.6793723106384277,13.278255462646484,-0.0015741426032036543
130,0.5642844697113057,0.8452663062129494,1.0,0.8235238790512085,12.654657363891602,-0.0025574439205229282
131,0.599059201503708,0.7912361028751816,0.0,0.691867470741272,12.61469841003418,-0.005096266511827707
132,0.49699157317421805,0.8287330860809217,0.0,0.6077286601066589,12.824602127075195,0.0030870381742715836
133,0.5563925822613954,0.8075141677858457,1.0,0.6233707666397095,12.7694091796875,-0.0038474933244287968
134,0.6044352454513429,0.811490908896895,0.0,0.6223852038383484,12.892332077026367,-0.004529833793640137
135,0.5309698549924782,0.8543148706083565,0.0,0.7079135179519653,12.875157356262207,-0.002717741997912526
136,0.6050109778734002,0.7972152248002894,1.0,0.7178176641464233,12.602328300476074,-0.005124612711369991
137,0.5666842274694847,0.7993761570809695,0.0,0.5575078725814819,12.721087455749512,-0.0035385633818805218
138,0.5664622054000492,0.850040614169928,0.0,0.5788186192512512,13.03719711303711,-0.0063042063266038895
139,0.5200839092748438,0.7487289202433254,1.0,0.6657127737998962,12.931802749633789,-0.003626462072134018
140,0.5546679451063924,0.844054227115127,0.0,0.6853889226913452,12.937278747558594,-0.0014906248543411493
141,0.5484946795200494,0.8063038549683427,0.0,0.5749938488006592,12.988786697387695,-0.004553481005132198
142,0.5143118698430295,0.803652988365067,1.0,0.7094768285751343,12.89773941040039,-0.00028510834090411663
143,0.5416712746355664,0.8296217358370822,0.0,0.7193083763122559,12.842887878417969,-0.0019730795174837112
144,0.607845067197075,0.8517531110033981,0.0,0.6940440535545349,12.710145950317383,-0.0015935641713440418
145,0.5465576809354449,0.8081640233412569,1.0,0.6201603412628174,12.578254699707031,-0.0016216703224927187
146,0.523816049462914,0.8382475239520556,0.0,0.6457234621047974,13.10395336151123,-0.0035569188185036182
147,0.5651990286674846,0.7848675085145853,0.0,0.8079863786697388,12.593910217285156,-0.0029699448496103287
148,0.5826335705738525,0.763527867710958,1.0,0.8040406703948975,12.52250862121582,-0.0038542402908205986
149,0.6081052128514934,0.8233861978408613,0.0,0.5804872512817383,12.795164108276367,-0.006380188744515181
150,0.5839565684886746,0.8436339741571592,0.0,0.7049123048782349,13.05756950378418,-0.0028448672965168953
151,0.5686762518843678,0.8274165459530447,1.0,0.6764531135559082,12.957935333251953,-0.0016852878034114838
152,0.5938312288331964,0.8404018428763982,0.0,0.6490634679794312,13.16442584991455,-0.006035017780959606
153,0.5610239906613896,0.8145638254753975,0.0,0.7817193865776062,13.200403213500977,-0.004765321034938097
154,0.6186157928128324,0.8829922595401871,1.0,0.6561456918716431,12.810406684875488,-0.005457031540572643
155,0.5814076620602787,0.8215230322621673,0.0,0.6643234491348267,12.572644233703613,-0.004444737918674946
156,0.5558867177079183,0.8103660077772582,0.0,0.7439379692077637,13.130470275878906,-0.0014164070598781109
157,0.4984872314151076,0.7937853039231224,1.0,0.7796909809112549,12.951409339904785,0.00011164508759975433
158,0.5555366737747839,0.7894640297094421,0.0,0.6494786739349365,12.701847076416016,-0.0033206366933882236
159,0.5469928277842135,0.858268183350535,0.0,0.7371444702148438,12.868057250976562,-0.0023392559960484505
160,0.606954087193277,0.8868887911997777,1.0,0.7719978094100952,12.661916732788086,0.0001419312320649624
161,0.5871317769547332,0.8442183882194638,0.0,0.742464005947113,12.77144718170166,-0.0013118358328938484
162,0.6021629708319901,0.8432630324342892,0.0,0.7077164053916931,12.568408966064453,-0.005013096146285534
163,0.564591597691327,0.7622376886005644,1.0,0.7013257741928101,12.742239952087402,-0.005073382519185543
164,0.5692624202262684,0.7858341559589742,0.0,0.7980833053588867,12.514360427856445,-0.0042867641896009445
165,0.6148730895301836,0.8486410308330393,0.0,0.5977892279624939,13.008636474609375,-0.00428744638338685
166,0.6398589880081951,0.82642692362071,1.0,0.8373540639877319,12.551021575927734,-0.007652879226952791
167,0.5882547259372336,0.8070306164167661,0.0,0.6798896789550781,12.87451457977295,-0.0011235708370804787
168,0.6157512312817335,0.8587975331667214,0.0,0.6757725477218628,12.974531173706055,-0.0037425884511321783
169,0.6131254745067883,0.8197598621059934,1.0,0.6812593936920166,13.067028999328613,-0.006576887797564268
170,0.5593926768059746,0.8416847011188693,0.0,0.8163466453552246,12.568025588989258,-0.0007950311992317438
171,0.6078481641602153,0.7971078411685666,0.0,0.6291064023971558,12.709303855895996,-0.0051238639280200005
172,0.558903887555013,0.7831888573511734,1.0,0.7080773115158081,12.6343994140625,-0.004648612812161446
173,0.5731908041441978,0.8401101030614382,0.0,0.8773620128631592,12.145421981811523,-0.004794151987880468
174,0.565228180773178,0.7921167319835832,0.0,0.7218064069747925,13.152103424072266,-0.006889404263347387
175,0.598271500982526,0.8405320887487275,1.0,0.8030399084091187,12.970297813415527,-0.0007655683439224958
176,0.5424249283179017,0.7923440945963306,0.0,0.6984004974365234,12.546342849731445,-0.0011812159791588783
177,0.5785549170021892,0.748999306504352,0.0,0.8146564364433289,12.651052474975586,-0.002990947337821126
178,0.5976821495965093,0.810421048663565,1.0,0.7757254838943481,12.763225555419922,-0.007640094496309757
179,0.5271283641122778,0.8122531632786621,0.0,0.7508814334869385,13.02396011352539,-0.0011217533610761166
180,0.5646208804567331,0.8423418800671226,0.0,0.9019898772239685,12.85988998413086,0.003028660314157605
181,0.5848025785009754,0.8679417030419796,1.0,0.8127310276031494,12.572916030883789,0.000737559050321579
182,0.5748572868442724,0.8035816083010481,0.0,0.7786855697631836,12.900350570678711,-0.0021328404545783997
183,0.5660787325193859,0.7857280650843941,0.0,0.9186736345291138,12.66411304473877,-0.004436244256794453
184,0.6417345910733028,0.8488133423326795,1.0,0.7620294094085693,12.592348098754883,-0.007473639212548733
185,0.5999774885376187,0.8943620317306782,0.0,0.6735818386077881,12.712890625,-0.0021919722203165293
186,0.5446457764888633,0.8091496321958487,0.0,0.8715248107910156,12.503227233886719,-0.0036710635758936405
187,0.5839389234982664,0.8404019246904786,1.0,0.9014625549316406,13.014751434326172,-0.006221816875040531
188,0.5575320442209318,0.8214005830761362,0.0,0.8271780014038086,12.647807121276855,-0.006260040681809187
189,0.5606842658202985,0.8050852322919811,0.0,0.749991238117218,12.750587463378906,-0.0011003620456904173
190,0.5844096652267731,0.8028896811327005,1.0,0.7961037755012512,12.995704650878906,-0.006246565375477076
191,0.6174733947789284,0.8593203816846919,0.0,0.7647284865379333,12.877127647399902,-0.006563892588019371
192,0.6015884918283562,0.7571020495312528,0.0,0.8989239931106567,12.666616439819336,-0.007251524366438389
193,0.5525480579644023,0.8174921821541604,1.0,0.8197851181030273,12.631118774414062,-0.0036101778969168663
194,0.5924713331238056,0.7811252408951486,0.0,0.85569167137146,12.383045196533203,-0.005324121564626694
195,0.5570116465344401,0.7778972473070691,0.0,0.8215256929397583,12.810552597045898,-0.003450145246461034
196,0.6119361140553031,0.8509274151653252,1.0,0.6607651710510254,12.932907104492188,-0.001517226453870535
197,0.571797690299719,0.8059923391188144,0.0,0.8777462840080261,12.799773216247559,-0.004467337857931852
198,0.5767028421599563,0.7918631236114364,0.0,0.7885476350784302,13.108854293823242,-0.005586013197898865
199,0.5995375512490093,0.804776927017769,1.0,0.8697129487991333,12.630617141723633,-0.0036827372387051582
200,0.6268599878887031,0.8199925635180535,0.0,0.753685712814331,12.655868530273438,-0.0047530182637274265
201,0.5437015582839781,0.8378220475506821,0.0,0.7398951053619385,12.480764389038086,-0.002525727264583111
202,0.6127164738899379,0.7766936133539182,1.0,0.931144118309021,12.773706436157227,-0.0069123380817472935
203,0.5725142759786165,0.7966340837762805,0.0,0.8088082671165466,12.518993377685547,-0.005694973282516003
204,0.5598935742873035,0.8408164691492543,0.0,0.7986441850662231,13.025659561157227,-0.003865946317091584
205,0.6139451964251582,0.8269157354670501,1.0,0.6709979772567749,12.429841041564941,-0.002468836959451437
206,0.5673330979894463,0.8321223814057654,0.0,0.9674033522605896,12.554054260253906,-0.003868374042212963
207,0.6391461634771746,0.8128837682579665,0.0,0.7807509899139404,13.316766738891602,-0.010236785747110844
208,0.6008258921968078,0.848542713070859,1.0,0.8501211404800415,12.462318420410156,-0.003757270285859704
209,0.5980794648551212,0.827142934184451,0.0,0.8680711984634399,12.59544849395752,-0.0028818598948419094
210,0.5501867804872578,0.8074530779297515,0.0,0.748825192451477,13.045746803283691,-0.003010457381606102
211,0.5811454718501754,0.8168807948965807,1.0,0.7471450567245483,12.748470306396484,-0.00451648747548461
212,0.6403006888125959,0.8376419693936058,0.0,0.9176584482192993,12.697980880737305,-0.005061779636889696
213,0.6105069526587532,0.8171431816339413,0.0,0.8237165808677673,12.369109153747559,-0.005148269236087799
214,0.6079368562430927,0.8387259430009893,1.0,0.8476572036743164,12.644098281860352,-0.005941561423242092
215,0.5674926972418245,0.8599645117432299,0.0,0.7412410974502563,13.087839126586914,0.0017478291410952806
216,0.5736305697875302,0.8107329030457731,0.0,0.8177040219306946,12.594306945800781,-0.0030456408858299255
217,0.5658851447086957,0.7933932529449724,1.0,0.8408839702606201,12.527620315551758,-0.005630006082355976
218,0.5730710220124855,0.793641636683484,0.0,0.8116986751556396,12.527271270751953,-0.004142089281231165
219,0.5615082092222736,0.8007862330125424,0.0,0.7034627795219421,12.820037841796875,-0.0059988549910485744
220,0.5954740444484842,0.8526388217002405,1.0,0.743241548538208,12.708794593811035,-0.003242736216634512
221,0.6068584023537763,0.8286632939186722,0.0,0.8493249416351318,12.438874244689941,-0.0018288684077560902
222,0.5229481949933797,0.7907851096260406,0.0,0.8768161535263062,12.357625961303711,-0.0002519148401916027
223,0.6076783017560892,0.8533307494283636,1.0,0.7456873655319214,12.642507553100586,-0.003302544355392456
224,0.6125528818076321,0.8501619293681355,0.0,0.9010248184204102,12.840258598327637,-0.002754838904365897
225,0.6135628259147385,0.8455704606422368,0.0,0.8284715414047241,12.216493606567383,-0.004580821841955185
226,0.6443297035279282,0.8254761511989768,1.0,0.9112653136253357,12.385598182678223,-0.0068997908383607864
227,0.6055570941539326,0.8262892674209003,0.0,0.9601868987083435,12.4852933883667,-0.0006116419099271297
228,0.5327294023665998,0.8052440056350246,0.0,0.8291299343109131,12.852356910705566,-0.003968149423599243
229,0.5911532801579956,0.864845383588432,1.0,0.9010197520256042,12.72319221496582,-0.0040720608085393906
230,0.5796023749205248,0.8410518033674148,0.0,0.6861923336982727,12.702917098999023,0.0005396322812885046
231,0.6258178323439026,0.8431765874025139,0.0,0.8510919213294983,12.745635986328125,-0.006190244108438492
232,0.5284624504278489,0.7977535493647742,1.0,0.9580602645874023,12.905705451965332,0.00108998641371727
233,0.5863011396526467,0.8589972222639907,0.0,0.9553340077400208,12.570372581481934,-0.0030283089727163315
234,0.5907323753597827,0.8269318423873594,0.0,0.9366277456283569,12.821460723876953,-0.004837454296648502
235,0.6296271011352977,0.8095559242979923,1.0,0.8712227940559387,12.47227668762207,-0.004848146811127663
236,0.593759956527413,0.836270676850786,0.0,0.9327725172042847,12.624584197998047,-0.0007785730995237827
237,0.5903529550092288,0.7791980527964029,0.0,0.8285799026489258,13.122098922729492,-0.005428285337984562
238,0.5944689758268792,0.8080041058349735,1.0,0.9238219261169434,12.686511993408203,-0.00294443778693676
239,0.5685607933077135,0.8145115552195775,0.0,0.9414160847663879,12.700112342834473,0.001299475785344839
240,0.6057530741370055,0.8563330104596081,0.0,1.0352360010147095,12.890146255493164,-0.00522883515805006
241,0.5258328465277707,0.7898239978464331,1.0,0.8440874814987183,12.82364559173584,-0.003314272966235876
242,0.5612917194028013,0.7921144468838548,0.0,0.9067206382751465,13.213418960571289,-0.004863047040998936
243,0.5685800351075678,0.8366539403229717,0.0,0.805607259273529,12.251964569091797,-0.00018839980475604534
244,0.5883199931877553,0.8248045936853874,1.0,1.0588042736053467,12.13844108581543,-0.005438819527626038
245,0.6126013351322742,0.830780746484833,0.0,0.927722692489624,12.345172882080078,-0.0033335774205625057
246,0.6008715398628035,0.8233123842902811,0.0,0.7972913980484009,12.837594032287598,-0.006348173599690199
247,0.6072214700129008,0.813942043652838,1.0,0.956313967704773,12.261831283569336,-0.004217205569148064
248,0.602484015943962,0.8568243134823739,0.0,0.8327120542526245,12.316499710083008,-0.008152179419994354
249,0.5908148768181275,0.8221058593556771,0.0,0.8057571649551392,12.658180236816406,-0.003172853495925665
250,0.5975962360381201,0.812777512231076,1.0,0.9249096512794495,12.597465515136719,-0.002768575679510832
251,0.5679238622503391,0.8051709586349348,0.0,0.9656490087509155,12.079818725585938,-0.00149505864828825
252,0.5746913208492294,0.75192390409505,0.0,1.0394480228424072,12.436981201171875,0.0004101935774087906
253,0.6305562385233162,0.8228208678072517,1.0,1.0372332334518433,11.943825721740723,-0.002052607946097851
254,0.5923070256532678,0.8248747222960597,0.0,0.8879238367080688,12.811934471130371,-0.005194653756916523
255,0.6157187664098511,0.8433337240028277,0.0,1.0297651290893555,12.610725402832031,-0.006286767777055502
256,0.6089930634983578,0.8744129183002849,1.0,1.122681736946106,12.441289901733398,0.002501560840755701
257,0.5888932257034106,0.8332153569984619,0.0,1.0769901275634766,12.78563117980957,-0.00406302697956562
258,0.5784757230746486,0.8327804312119705,0.0,1.1208264827728271,12.184308052062988,-0.0002655969001352787
259,0.6341076771199735,0.8378220682710211,1.0,1.1774630546569824,11.806804656982422,-0.00556499557569623
260,0.6452941886351825,0.8386197058872779,0.0,1.0424940586090088,12.338743209838867,-0.007722075562924147
261,0.5988228029510738,0.8064151001086712,0.0,0.9069029092788696,12.418971061706543,-0.0036942288279533386
262,0.615249697633238,0.8451707261195065,1.0,1.0186688899993896,11.913704872131348,-0.0005307905375957489
263,0.6067124868002586,0.7823907246355176,0.0,0.8708096146583557,12.585806846618652,-0.0035077929496765137
264,0.6216988993919278,0.82361238915407,0.0,0.8796769380569458,12.44372844696045,-0.007214077282696962
265,0.5881864254826644,0.8590670253522005,1.0,0.9449968934059143,12.455209732055664,-0.0022964728996157646
266,0.6000702166430868,0.8606121162793071,0.0,1.0408014059066772,12.557151794433594,-0.004454410169273615
267,0.637441576601916,0.8355669839030418,0.0,0.8623934984207153,12.672229766845703,-0.003879547817632556
268,0.5581899906947236,0.8615600547531297,1.0,1.1049529314041138,12.901073455810547,-0.0023779859766364098
269,0.5757832891761993,0.8392060375881217,0.0,1.0464154481887817,12.51787281036377,-0.004945120774209499
270,0.5830666828857102,0.8239252454659381,0.0,0.8588474988937378,12.809481620788574,-0.004348996095359325
271,0.6532539096766056,0.8696233141121672,1.0,1.080607295036316,12.190927505493164,-0.0004944293759763241
272,0.6191159408725623,0.8563507573297776,0.0,0.960914134979248,12.587133407592773,-0.007093148306012154
